gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
2580515050	5a75aafc-9ddf-4c43-b30a-af7f80ecee49	691488d6-1e59-4cce-bb5e-001c8804639f	Animalia	Arthropoda	Insecta	Coleoptera	Curculionidae	Ceutorhynchus	Ceutorhynchus atomus		SPECIES	Ceutorhynchus atomus Boheman, 1845	Ceutorhynchus atomus Boheman, 1845		FR			PRESENT		1928bdf0-f5d2-11dc-8c12-b8a03c50a862	49.38419	1.13543			0.0	0.0			1947-07-01T00:00:00	1	7	1947	4464307	4464307	HUMAN_OBSERVATION							CC_BY_4_0		Association Entomologiste et Invertébriste de Haute-Normandie			2023-08-25T16:21:00.638Z		CONTINENT_DERIVED_FROM_COORDINATES
2580505023	7529822d-40eb-49f6-8137-65cb2f61701f	e93ad062-110b-11ea-ac88-005056968749	Animalia	Arthropoda	Insecta	Coleoptera	Curculionidae	Ceutorhynchus	Ceutorhynchus atomus		SPECIES	Ceutorhynchus atomus Boheman, 1845	Ceutorhynchus atomus Boheman, 1845		FR			PRESENT		1928bdf0-f5d2-11dc-8c12-b8a03c50a862	46.25685	-0.60867	2608.0						1950-05-27T00:00:00	27	5	1950	4464307	4464307	HUMAN_OBSERVATION					Chaigneau G.		CC_BY_4_0		Chaigneau G.			2023-08-25T18:33:02.922Z		CONTINENT_DERIVED_FROM_COORDINATES
2570210715	a307e4d7-1de2-4adc-95d5-a0a8d5f57236	NMR996300132330	Animalia	Arthropoda	Insecta	Coleoptera	Curculionidae	Ceutorhynchus	Ceutorhynchus atomus		SPECIES	Ceutorhynchus atomus Boheman, 1845	Ceutorhynchus atomus Boheman, 1845		NL	Almelo	Overijssel	PRESENT	1	3ead5cf3-2840-482e-bbd9-76380825be63	52.35	6.64	1113.0	0.01					2001-05-12T00:00:00	12	5	2001	4464307	4464307	PRESERVED_SPECIMEN	NMR	NMR Collection	NMR996300132330				CC_BY_4_0	Natural History Museum Rotterdam				2023-11-22T13:17:17.188Z		
2570210420	a307e4d7-1de2-4adc-95d5-a0a8d5f57236	NMR996300132332	Animalia	Arthropoda	Insecta	Coleoptera	Curculionidae	Ceutorhynchus	Ceutorhynchus atomus		SPECIES	Ceutorhynchus atomus Boheman, 1845	Ceutorhynchus atomus Boheman, 1845		NL	Almelo	Overijssel	PRESENT	1	3ead5cf3-2840-482e-bbd9-76380825be63	52.35	6.64	1113.0	0.01					2001-05-12T00:00:00	12	5	2001	4464307	4464307	PRESERVED_SPECIMEN	NMR	NMR Collection	NMR996300132332				CC_BY_4_0	Natural History Museum Rotterdam				2023-11-22T13:17:17.208Z		
2570210302	a307e4d7-1de2-4adc-95d5-a0a8d5f57236	NMR996300132327	Animalia	Arthropoda	Insecta	Coleoptera	Curculionidae	Ceutorhynchus	Ceutorhynchus atomus		SPECIES	Ceutorhynchus atomus Boheman, 1845	Ceutorhynchus atomus Boheman, 1845		NL	Almelo	Overijssel	PRESENT	1	3ead5cf3-2840-482e-bbd9-76380825be63	52.35	6.64	1113.0	0.01					2001-05-12T00:00:00	12	5	2001	4464307	4464307	PRESERVED_SPECIMEN	NMR	NMR Collection	NMR996300132327				CC_BY_4_0	Natural History Museum Rotterdam				2023-11-22T13:17:17.226Z		
2570210093	a307e4d7-1de2-4adc-95d5-a0a8d5f57236	NMR996300132301	Animalia	Arthropoda	Insecta	Coleoptera	Curculionidae	Ceutorhynchus	Ceutorhynchus atomus		SPECIES	Ceutorhynchus atomus Boheman, 1845	Ceutorhynchus atomus Boheman, 1845		NL	Almelo	Overijssel	PRESENT	1	3ead5cf3-2840-482e-bbd9-76380825be63	52.35	6.64	1113.0	0.01					2001-05-12T00:00:00	12	5	2001	4464307	4464307	PRESERVED_SPECIMEN	NMR	NMR Collection	NMR996300132301				CC_BY_4_0	Natural History Museum Rotterdam				2023-11-22T13:17:17.182Z		
2570209955	a307e4d7-1de2-4adc-95d5-a0a8d5f57236	NMR996300132312	Animalia	Arthropoda	Insecta	Coleoptera	Curculionidae	Ceutorhynchus	Ceutorhynchus atomus		SPECIES	Ceutorhynchus atomus Boheman, 1845	Ceutorhynchus atomus Boheman, 1845		NL	Almelo	Overijssel	PRESENT	1	3ead5cf3-2840-482e-bbd9-76380825be63	52.35	6.64	1113.0	0.01					2001-05-12T00:00:00	12	5	2001	4464307	4464307	PRESERVED_SPECIMEN	NMR	NMR Collection	NMR996300132312				CC_BY_4_0	Natural History Museum Rotterdam				2023-11-22T13:17:17.188Z		
2570209910	a307e4d7-1de2-4adc-95d5-a0a8d5f57236	NMR996300132320	Animalia	Arthropoda	Insecta	Coleoptera	Curculionidae	Ceutorhynchus	Ceutorhynchus atomus		SPECIES	Ceutorhynchus atomus Boheman, 1845	Ceutorhynchus atomus Boheman, 1845		NL	Almelo	Overijssel	PRESENT	1	3ead5cf3-2840-482e-bbd9-76380825be63	52.35	6.64	1113.0	0.01					2001-05-12T00:00:00	12	5	2001	4464307	4464307	PRESERVED_SPECIMEN	NMR	NMR Collection	NMR996300132320				CC_BY_4_0	Natural History Museum Rotterdam				2023-11-22T13:17:17.113Z		
2570209879	a307e4d7-1de2-4adc-95d5-a0a8d5f57236	NMR996300132321	Animalia	Arthropoda	Insecta	Coleoptera	Curculionidae	Ceutorhynchus	Ceutorhynchus atomus		SPECIES	Ceutorhynchus atomus Boheman, 1845	Ceutorhynchus atomus Boheman, 1845		NL	Almelo	Overijssel	PRESENT	1	3ead5cf3-2840-482e-bbd9-76380825be63	52.35	6.64	1113.0	0.01					2001-05-12T00:00:00	12	5	2001	4464307	4464307	PRESERVED_SPECIMEN	NMR	NMR Collection	NMR996300132321				CC_BY_4_0	Natural History Museum Rotterdam				2023-11-22T13:17:17.188Z		
2570209742	a307e4d7-1de2-4adc-95d5-a0a8d5f57236	NMR996300132318	Animalia	Arthropoda	Insecta	Coleoptera	Curculionidae	Ceutorhynchus	Ceutorhynchus atomus		SPECIES	Ceutorhynchus atomus Boheman, 1845	Ceutorhynchus atomus Boheman, 1845		NL	Almelo	Overijssel	PRESENT	1	3ead5cf3-2840-482e-bbd9-76380825be63	52.35	6.64	1113.0	0.01					2001-05-12T00:00:00	12	5	2001	4464307	4464307	PRESERVED_SPECIMEN	NMR	NMR Collection	NMR996300132318				CC_BY_4_0	Natural History Museum Rotterdam				2023-11-22T13:17:17.226Z		
2570209736	a307e4d7-1de2-4adc-95d5-a0a8d5f57236	NMR996300132305	Animalia	Arthropoda	Insecta	Coleoptera	Curculionidae	Ceutorhynchus	Ceutorhynchus atomus		SPECIES	Ceutorhynchus atomus Boheman, 1845	Ceutorhynchus atomus Boheman, 1845		NL	Almelo	Overijssel	PRESENT	1	3ead5cf3-2840-482e-bbd9-76380825be63	52.35	6.64	1113.0	0.01					2001-05-12T00:00:00	12	5	2001	4464307	4464307	PRESERVED_SPECIMEN	NMR	NMR Collection	NMR996300132305				CC_BY_4_0	Natural History Museum Rotterdam				2023-11-22T13:17:17.207Z		
2570209699	a307e4d7-1de2-4adc-95d5-a0a8d5f57236	NMR996300132314	Animalia	Arthropoda	Insecta	Coleoptera	Curculionidae	Ceutorhynchus	Ceutorhynchus atomus		SPECIES	Ceutorhynchus atomus Boheman, 1845	Ceutorhynchus atomus Boheman, 1845		NL	Almelo	Overijssel	PRESENT	1	3ead5cf3-2840-482e-bbd9-76380825be63	52.35	6.64	1113.0	0.01					2001-05-12T00:00:00	12	5	2001	4464307	4464307	PRESERVED_SPECIMEN	NMR	NMR Collection	NMR996300132314				CC_BY_4_0	Natural History Museum Rotterdam				2023-11-22T13:17:17.208Z		
2570209685	a307e4d7-1de2-4adc-95d5-a0a8d5f57236	NMR996300132335	Animalia	Arthropoda	Insecta	Coleoptera	Curculionidae	Ceutorhynchus	Ceutorhynchus atomus		SPECIES	Ceutorhynchus atomus Boheman, 1845	Ceutorhynchus atomus Boheman, 1845		NL	Almelo	Overijssel	PRESENT	1	3ead5cf3-2840-482e-bbd9-76380825be63	52.35	6.64	1113.0	0.01					2001-05-12T00:00:00	12	5	2001	4464307	4464307	PRESERVED_SPECIMEN	NMR	NMR Collection	NMR996300132335				CC_BY_4_0	Natural History Museum Rotterdam				2023-11-22T13:17:17.118Z		
2570209681	a307e4d7-1de2-4adc-95d5-a0a8d5f57236	NMR996300132329	Animalia	Arthropoda	Insecta	Coleoptera	Curculionidae	Ceutorhynchus	Ceutorhynchus atomus		SPECIES	Ceutorhynchus atomus Boheman, 1845	Ceutorhynchus atomus Boheman, 1845		NL	Almelo	Overijssel	PRESENT	1	3ead5cf3-2840-482e-bbd9-76380825be63	52.35	6.64	1113.0	0.01					2001-05-12T00:00:00	12	5	2001	4464307	4464307	PRESERVED_SPECIMEN	NMR	NMR Collection	NMR996300132329				CC_BY_4_0	Natural History Museum Rotterdam				2023-11-22T13:17:17.183Z		
2570209652	a307e4d7-1de2-4adc-95d5-a0a8d5f57236	NMR996300132313	Animalia	Arthropoda	Insecta	Coleoptera	Curculionidae	Ceutorhynchus	Ceutorhynchus atomus		SPECIES	Ceutorhynchus atomus Boheman, 1845	Ceutorhynchus atomus Boheman, 1845		NL	Almelo	Overijssel	PRESENT	1	3ead5cf3-2840-482e-bbd9-76380825be63	52.35	6.64	1113.0	0.01					2001-05-12T00:00:00	12	5	2001	4464307	4464307	PRESERVED_SPECIMEN	NMR	NMR Collection	NMR996300132313				CC_BY_4_0	Natural History Museum Rotterdam				2023-11-22T13:17:17.115Z		
2570209631	a307e4d7-1de2-4adc-95d5-a0a8d5f57236	NMR996300132319	Animalia	Arthropoda	Insecta	Coleoptera	Curculionidae	Ceutorhynchus	Ceutorhynchus atomus		SPECIES	Ceutorhynchus atomus Boheman, 1845	Ceutorhynchus atomus Boheman, 1845		NL	Almelo	Overijssel	PRESENT	1	3ead5cf3-2840-482e-bbd9-76380825be63	52.35	6.64	1113.0	0.01					2001-05-12T00:00:00	12	5	2001	4464307	4464307	PRESERVED_SPECIMEN	NMR	NMR Collection	NMR996300132319				CC_BY_4_0	Natural History Museum Rotterdam				2023-11-22T13:17:17.113Z		
2570209505	a307e4d7-1de2-4adc-95d5-a0a8d5f57236	NMR996300132315	Animalia	Arthropoda	Insecta	Coleoptera	Curculionidae	Ceutorhynchus	Ceutorhynchus atomus		SPECIES	Ceutorhynchus atomus Boheman, 1845	Ceutorhynchus atomus Boheman, 1845		NL	Almelo	Overijssel	PRESENT	1	3ead5cf3-2840-482e-bbd9-76380825be63	52.35	6.64	1113.0	0.01					2001-05-12T00:00:00	12	5	2001	4464307	4464307	PRESERVED_SPECIMEN	NMR	NMR Collection	NMR996300132315				CC_BY_4_0	Natural History Museum Rotterdam				2023-11-22T13:17:17.113Z		
2570209381	a307e4d7-1de2-4adc-95d5-a0a8d5f57236	NMR996300132328	Animalia	Arthropoda	Insecta	Coleoptera	Curculionidae	Ceutorhynchus	Ceutorhynchus atomus		SPECIES	Ceutorhynchus atomus Boheman, 1845	Ceutorhynchus atomus Boheman, 1845		NL	Almelo	Overijssel	PRESENT	1	3ead5cf3-2840-482e-bbd9-76380825be63	52.35	6.64	1113.0	0.01					2001-05-12T00:00:00	12	5	2001	4464307	4464307	PRESERVED_SPECIMEN	NMR	NMR Collection	NMR996300132328				CC_BY_4_0	Natural History Museum Rotterdam				2023-11-22T13:17:17.113Z		
2570209345	a307e4d7-1de2-4adc-95d5-a0a8d5f57236	NMR996300132307	Animalia	Arthropoda	Insecta	Coleoptera	Curculionidae	Ceutorhynchus	Ceutorhynchus atomus		SPECIES	Ceutorhynchus atomus Boheman, 1845	Ceutorhynchus atomus Boheman, 1845		NL	Almelo	Overijssel	PRESENT	1	3ead5cf3-2840-482e-bbd9-76380825be63	52.35	6.64	1113.0	0.01					2001-05-12T00:00:00	12	5	2001	4464307	4464307	PRESERVED_SPECIMEN	NMR	NMR Collection	NMR996300132307				CC_BY_4_0	Natural History Museum Rotterdam				2023-11-22T13:17:17.205Z		
2570209232	a307e4d7-1de2-4adc-95d5-a0a8d5f57236	NMR996300132304	Animalia	Arthropoda	Insecta	Coleoptera	Curculionidae	Ceutorhynchus	Ceutorhynchus atomus		SPECIES	Ceutorhynchus atomus Boheman, 1845	Ceutorhynchus atomus Boheman, 1845		NL	Almelo	Overijssel	PRESENT	1	3ead5cf3-2840-482e-bbd9-76380825be63	52.35	6.64	1113.0	0.01					2001-05-12T00:00:00	12	5	2001	4464307	4464307	PRESERVED_SPECIMEN	NMR	NMR Collection	NMR996300132304				CC_BY_4_0	Natural History Museum Rotterdam				2023-11-22T13:17:17.115Z		
2570209175	a307e4d7-1de2-4adc-95d5-a0a8d5f57236	NMR996300132316	Animalia	Arthropoda	Insecta	Coleoptera	Curculionidae	Ceutorhynchus	Ceutorhynchus atomus		SPECIES	Ceutorhynchus atomus Boheman, 1845	Ceutorhynchus atomus Boheman, 1845		NL	Almelo	Overijssel	PRESENT	1	3ead5cf3-2840-482e-bbd9-76380825be63	52.35	6.64	1113.0	0.01					2001-05-12T00:00:00	12	5	2001	4464307	4464307	PRESERVED_SPECIMEN	NMR	NMR Collection	NMR996300132316				CC_BY_4_0	Natural History Museum Rotterdam				2023-11-22T13:17:17.205Z		
2570209059	a307e4d7-1de2-4adc-95d5-a0a8d5f57236	NMR996300132302	Animalia	Arthropoda	Insecta	Coleoptera	Curculionidae	Ceutorhynchus	Ceutorhynchus atomus		SPECIES	Ceutorhynchus atomus Boheman, 1845	Ceutorhynchus atomus Boheman, 1845		NL	Almelo	Overijssel	PRESENT	1	3ead5cf3-2840-482e-bbd9-76380825be63	52.35	6.64	1113.0	0.01					2001-05-12T00:00:00	12	5	2001	4464307	4464307	PRESERVED_SPECIMEN	NMR	NMR Collection	NMR996300132302				CC_BY_4_0	Natural History Museum Rotterdam				2023-11-22T13:17:17.113Z		
2570209039	a307e4d7-1de2-4adc-95d5-a0a8d5f57236	NMR996300132317	Animalia	Arthropoda	Insecta	Coleoptera	Curculionidae	Ceutorhynchus	Ceutorhynchus atomus		SPECIES	Ceutorhynchus atomus Boheman, 1845	Ceutorhynchus atomus Boheman, 1845		NL	Almelo	Overijssel	PRESENT	1	3ead5cf3-2840-482e-bbd9-76380825be63	52.35	6.64	1113.0	0.01					2001-05-12T00:00:00	12	5	2001	4464307	4464307	PRESERVED_SPECIMEN	NMR	NMR Collection	NMR996300132317				CC_BY_4_0	Natural History Museum Rotterdam				2023-11-22T13:17:17.118Z		
2570209036	a307e4d7-1de2-4adc-95d5-a0a8d5f57236	NMR996300132326	Animalia	Arthropoda	Insecta	Coleoptera	Curculionidae	Ceutorhynchus	Ceutorhynchus atomus		SPECIES	Ceutorhynchus atomus Boheman, 1845	Ceutorhynchus atomus Boheman, 1845		NL	Almelo	Overijssel	PRESENT	1	3ead5cf3-2840-482e-bbd9-76380825be63	52.35	6.64	1113.0	0.01					2001-05-12T00:00:00	12	5	2001	4464307	4464307	PRESERVED_SPECIMEN	NMR	NMR Collection	NMR996300132326				CC_BY_4_0	Natural History Museum Rotterdam				2023-11-22T13:17:17.118Z		
2570209026	a307e4d7-1de2-4adc-95d5-a0a8d5f57236	NMR996300132310	Animalia	Arthropoda	Insecta	Coleoptera	Curculionidae	Ceutorhynchus	Ceutorhynchus atomus		SPECIES	Ceutorhynchus atomus Boheman, 1845	Ceutorhynchus atomus Boheman, 1845		NL	Almelo	Overijssel	PRESENT	1	3ead5cf3-2840-482e-bbd9-76380825be63	52.35	6.64	1113.0	0.01					2001-05-12T00:00:00	12	5	2001	4464307	4464307	PRESERVED_SPECIMEN	NMR	NMR Collection	NMR996300132310				CC_BY_4_0	Natural History Museum Rotterdam				2023-11-22T13:17:17.182Z		
2570208988	a307e4d7-1de2-4adc-95d5-a0a8d5f57236	NMR996300132331	Animalia	Arthropoda	Insecta	Coleoptera	Curculionidae	Ceutorhynchus	Ceutorhynchus atomus		SPECIES	Ceutorhynchus atomus Boheman, 1845	Ceutorhynchus atomus Boheman, 1845		NL	Almelo	Overijssel	PRESENT	1	3ead5cf3-2840-482e-bbd9-76380825be63	52.35	6.64	1113.0	0.01					2001-05-12T00:00:00	12	5	2001	4464307	4464307	PRESERVED_SPECIMEN	NMR	NMR Collection	NMR996300132331				CC_BY_4_0	Natural History Museum Rotterdam				2023-11-22T13:17:17.115Z		
2570208966	a307e4d7-1de2-4adc-95d5-a0a8d5f57236	NMR996300132324	Animalia	Arthropoda	Insecta	Coleoptera	Curculionidae	Ceutorhynchus	Ceutorhynchus atomus		SPECIES	Ceutorhynchus atomus Boheman, 1845	Ceutorhynchus atomus Boheman, 1845		NL	Almelo	Overijssel	PRESENT	1	3ead5cf3-2840-482e-bbd9-76380825be63	52.35	6.64	1113.0	0.01					2001-05-12T00:00:00	12	5	2001	4464307	4464307	PRESERVED_SPECIMEN	NMR	NMR Collection	NMR996300132324				CC_BY_4_0	Natural History Museum Rotterdam				2023-11-22T13:17:17.114Z		
2570208956	a307e4d7-1de2-4adc-95d5-a0a8d5f57236	NMR996300132322	Animalia	Arthropoda	Insecta	Coleoptera	Curculionidae	Ceutorhynchus	Ceutorhynchus atomus		SPECIES	Ceutorhynchus atomus Boheman, 1845	Ceutorhynchus atomus Boheman, 1845		NL	Almelo	Overijssel	PRESENT	1	3ead5cf3-2840-482e-bbd9-76380825be63	52.35	6.64	1113.0	0.01					2001-05-12T00:00:00	12	5	2001	4464307	4464307	PRESERVED_SPECIMEN	NMR	NMR Collection	NMR996300132322				CC_BY_4_0	Natural History Museum Rotterdam				2023-11-22T13:17:17.115Z		
2570208915	a307e4d7-1de2-4adc-95d5-a0a8d5f57236	NMR996300132306	Animalia	Arthropoda	Insecta	Coleoptera	Curculionidae	Ceutorhynchus	Ceutorhynchus atomus		SPECIES	Ceutorhynchus atomus Boheman, 1845	Ceutorhynchus atomus Boheman, 1845		NL	Almelo	Overijssel	PRESENT	1	3ead5cf3-2840-482e-bbd9-76380825be63	52.35	6.64	1113.0	0.01					2001-05-12T00:00:00	12	5	2001	4464307	4464307	PRESERVED_SPECIMEN	NMR	NMR Collection	NMR996300132306				CC_BY_4_0	Natural History Museum Rotterdam				2023-11-22T13:17:17.113Z		
2570208886	a307e4d7-1de2-4adc-95d5-a0a8d5f57236	NMR996300132311	Animalia	Arthropoda	Insecta	Coleoptera	Curculionidae	Ceutorhynchus	Ceutorhynchus atomus		SPECIES	Ceutorhynchus atomus Boheman, 1845	Ceutorhynchus atomus Boheman, 1845		NL	Almelo	Overijssel	PRESENT	1	3ead5cf3-2840-482e-bbd9-76380825be63	52.35	6.64	1113.0	0.01					2001-05-12T00:00:00	12	5	2001	4464307	4464307	PRESERVED_SPECIMEN	NMR	NMR Collection	NMR996300132311				CC_BY_4_0	Natural History Museum Rotterdam				2023-11-22T13:17:17.113Z		
2570208880	a307e4d7-1de2-4adc-95d5-a0a8d5f57236	NMR996300132308	Animalia	Arthropoda	Insecta	Coleoptera	Curculionidae	Ceutorhynchus	Ceutorhynchus atomus		SPECIES	Ceutorhynchus atomus Boheman, 1845	Ceutorhynchus atomus Boheman, 1845		NL	Almelo	Overijssel	PRESENT	1	3ead5cf3-2840-482e-bbd9-76380825be63	52.35	6.64	1113.0	0.01					2001-05-12T00:00:00	12	5	2001	4464307	4464307	PRESERVED_SPECIMEN	NMR	NMR Collection	NMR996300132308				CC_BY_4_0	Natural History Museum Rotterdam				2023-11-22T13:17:17.118Z		
2570208750	a307e4d7-1de2-4adc-95d5-a0a8d5f57236	NMR996300132309	Animalia	Arthropoda	Insecta	Coleoptera	Curculionidae	Ceutorhynchus	Ceutorhynchus atomus		SPECIES	Ceutorhynchus atomus Boheman, 1845	Ceutorhynchus atomus Boheman, 1845		NL	Almelo	Overijssel	PRESENT	1	3ead5cf3-2840-482e-bbd9-76380825be63	52.35	6.64	1113.0	0.01					2001-05-12T00:00:00	12	5	2001	4464307	4464307	PRESERVED_SPECIMEN	NMR	NMR Collection	NMR996300132309				CC_BY_4_0	Natural History Museum Rotterdam				2023-11-22T13:17:17.226Z		
2570208596	a307e4d7-1de2-4adc-95d5-a0a8d5f57236	NMR996300132323	Animalia	Arthropoda	Insecta	Coleoptera	Curculionidae	Ceutorhynchus	Ceutorhynchus atomus		SPECIES	Ceutorhynchus atomus Boheman, 1845	Ceutorhynchus atomus Boheman, 1845		NL	Almelo	Overijssel	PRESENT	1	3ead5cf3-2840-482e-bbd9-76380825be63	52.35	6.64	1113.0	0.01					2001-05-12T00:00:00	12	5	2001	4464307	4464307	PRESERVED_SPECIMEN	NMR	NMR Collection	NMR996300132323				CC_BY_4_0	Natural History Museum Rotterdam				2023-11-22T13:17:17.208Z		
2570208353	a307e4d7-1de2-4adc-95d5-a0a8d5f57236	NMR996300132336	Animalia	Arthropoda	Insecta	Coleoptera	Curculionidae	Ceutorhynchus	Ceutorhynchus atomus		SPECIES	Ceutorhynchus atomus Boheman, 1845	Ceutorhynchus atomus Boheman, 1845		NL	Almelo	Overijssel	PRESENT	1	3ead5cf3-2840-482e-bbd9-76380825be63	52.35	6.64	1113.0	0.01					2001-05-12T00:00:00	12	5	2001	4464307	4464307	PRESERVED_SPECIMEN	NMR	NMR Collection	NMR996300132336				CC_BY_4_0	Natural History Museum Rotterdam				2023-11-22T13:17:17.226Z		
2570208319	a307e4d7-1de2-4adc-95d5-a0a8d5f57236	NMR996300132333	Animalia	Arthropoda	Insecta	Coleoptera	Curculionidae	Ceutorhynchus	Ceutorhynchus atomus		SPECIES	Ceutorhynchus atomus Boheman, 1845	Ceutorhynchus atomus Boheman, 1845		NL	Almelo	Overijssel	PRESENT	1	3ead5cf3-2840-482e-bbd9-76380825be63	52.35	6.64	1113.0	0.01					2001-05-12T00:00:00	12	5	2001	4464307	4464307	PRESERVED_SPECIMEN	NMR	NMR Collection	NMR996300132333				CC_BY_4_0	Natural History Museum Rotterdam				2023-11-22T13:17:17.114Z		
2570208218	a307e4d7-1de2-4adc-95d5-a0a8d5f57236	NMR996300132334	Animalia	Arthropoda	Insecta	Coleoptera	Curculionidae	Ceutorhynchus	Ceutorhynchus atomus		SPECIES	Ceutorhynchus atomus Boheman, 1845	Ceutorhynchus atomus Boheman, 1845		NL	Almelo	Overijssel	PRESENT	1	3ead5cf3-2840-482e-bbd9-76380825be63	52.35	6.64	1113.0	0.01					2001-05-12T00:00:00	12	5	2001	4464307	4464307	PRESERVED_SPECIMEN	NMR	NMR Collection	NMR996300132334				CC_BY_4_0	Natural History Museum Rotterdam				2023-11-22T13:17:17.205Z		
2570208172	a307e4d7-1de2-4adc-95d5-a0a8d5f57236	NMR996300132325	Animalia	Arthropoda	Insecta	Coleoptera	Curculionidae	Ceutorhynchus	Ceutorhynchus atomus		SPECIES	Ceutorhynchus atomus Boheman, 1845	Ceutorhynchus atomus Boheman, 1845		NL	Almelo	Overijssel	PRESENT	1	3ead5cf3-2840-482e-bbd9-76380825be63	52.35	6.64	1113.0	0.01					2001-05-12T00:00:00	12	5	2001	4464307	4464307	PRESERVED_SPECIMEN	NMR	NMR Collection	NMR996300132325				CC_BY_4_0	Natural History Museum Rotterdam				2023-11-22T13:17:17.205Z		
2570207676	a307e4d7-1de2-4adc-95d5-a0a8d5f57236	NMR996300132303	Animalia	Arthropoda	Insecta	Coleoptera	Curculionidae	Ceutorhynchus	Ceutorhynchus atomus		SPECIES	Ceutorhynchus atomus Boheman, 1845	Ceutorhynchus atomus Boheman, 1845		NL	Almelo	Overijssel	PRESENT	1	3ead5cf3-2840-482e-bbd9-76380825be63	52.35	6.64	1113.0	0.01					2001-05-12T00:00:00	12	5	2001	4464307	4464307	PRESERVED_SPECIMEN	NMR	NMR Collection	NMR996300132303				CC_BY_4_0	Natural History Museum Rotterdam				2023-11-22T13:17:17.188Z		
2495590786	66551429-5e35-4848-94f5-b13bcad669a5	ab81f7ea-b938-43dd-a3df-74b603f3693f	Animalia	Arthropoda	Insecta	Coleoptera	Curculionidae	Ceutorhynchus	Ceutorhynchus atomus		SPECIES	Ceutorhynchus atomus Boheman, 1845	Ceutorhynchus atomus Boheman, 1845		FR			PRESENT		1928bdf0-f5d2-11dc-8c12-b8a03c50a862	43.63339	4.33179	2500.0						2008-03-18T00:00:00	18	3	2008	4464307	4464307	HUMAN_OBSERVATION					ALZIAR Gabriel		CC_BY_4_0		ALZIAR Gabriel  (CEN PACA)			2023-08-26T00:58:47.698Z		CONTINENT_DERIVED_FROM_COORDINATES
2494154064	be5fd087-a839-4a1e-9fdf-811119db26da	304CEA77-A1F1-0593-E053-2614A8C02206	Animalia	Arthropoda	Insecta	Coleoptera	Curculionidae	Ceutorhynchus	Ceutorhynchus atomus		SPECIES	Ceutorhynchus atomus Boheman, 1845	Ceutorhynchus atomus Boheman, 1845		FR			PRESENT		1928bdf0-f5d2-11dc-8c12-b8a03c50a862	48.43653	2.39555	2895.0						2005-04-21T00:00:00	21	4	2005	4464307	4464307	HUMAN_OBSERVATION					CHAUVELIER Claude		CC_BY_4_0		CHAUVELIER Claude (Claude Chauvelier-ACOREP)			2023-08-26T10:26:32.716Z		CONTINENT_DERIVED_FROM_COORDINATES
2494154063	be5fd087-a839-4a1e-9fdf-811119db26da	304CEA77-A1EF-0593-E053-2614A8C02206	Animalia	Arthropoda	Insecta	Coleoptera	Curculionidae	Ceutorhynchus	Ceutorhynchus atomus		SPECIES	Ceutorhynchus atomus Boheman, 1845	Ceutorhynchus atomus Boheman, 1845		FR			PRESENT		1928bdf0-f5d2-11dc-8c12-b8a03c50a862	48.43173	2.34628	2232.0						2004-04-29T00:00:00	29	4	2004	4464307	4464307	HUMAN_OBSERVATION					VOISIN Jean-François		CC_BY_4_0		CHAUVELIER Claude (Claude Chauvelier-ACOREP)			2023-08-26T10:26:32.491Z		CONTINENT_DERIVED_FROM_COORDINATES
2494149074	be5fd087-a839-4a1e-9fdf-811119db26da	304CEA77-A1F5-0593-E053-2614A8C02206	Animalia	Arthropoda	Insecta	Coleoptera	Curculionidae	Ceutorhynchus	Ceutorhynchus atomus		SPECIES	Ceutorhynchus atomus Boheman, 1845	Ceutorhynchus atomus Boheman, 1845		FR			PRESENT		1928bdf0-f5d2-11dc-8c12-b8a03c50a862	47.68853	2.53932	3521.0						2011-04-02T00:00:00	2	4	2011	4464307	4464307	HUMAN_OBSERVATION					CHAUVELIER Claude		CC_BY_4_0		CHAUVELIER Claude (Claude Chauvelier-ACOREP)			2023-08-26T10:26:32.045Z		CONTINENT_DERIVED_FROM_COORDINATES
2494147074	be5fd087-a839-4a1e-9fdf-811119db26da	304CEA77-A1F2-0593-E053-2614A8C02206	Animalia	Arthropoda	Insecta	Coleoptera	Curculionidae	Ceutorhynchus	Ceutorhynchus atomus		SPECIES	Ceutorhynchus atomus Boheman, 1845	Ceutorhynchus atomus Boheman, 1845		FR			PRESENT		1928bdf0-f5d2-11dc-8c12-b8a03c50a862	48.43173	2.34628	2232.0						2006-05-01T00:00:00	1	5	2006	4464307	4464307	HUMAN_OBSERVATION					CHAUVELIER Claude		CC_BY_4_0		CHAUVELIER Claude (Claude Chauvelier-ACOREP)			2023-08-26T10:26:32.023Z		CONTINENT_DERIVED_FROM_COORDINATES
